cluster,hostID,isoID,species
filtered,Mission Tunnel Mouth,ES-342,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1496,Pennington Creek Water
filtered,Pennington Creek Rd. Bridge,ES-496,Pennington Creek Water
filtered,Beef Center Corrals,ES-1418,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-1002,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-713,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1077,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-181,SLO Creek Water
filtered,Rancho El Chorro Amphitheater,ES-1128,Pennington Creek Water
filtered,Higuera Bridge,ES-857,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1339,Pennington Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1326,Pennington Creek Water
filtered,Higuera Bridge,ES-876,SLO Creek Water
filtered,Higuera Bridge,ES-846,SLO Creek Water
filtered,Higuera Bridge,ES-909,SLO Creek Water
filtered,Hu: 250-253; Cw: 13283-13287; Dg: 21-24,Pp-188,Human_ Cow_ and Dog Mix
filtered,Pennington Creek Rd. Bridge,ES-1587,Pennington Creek Water
filtered,Hu: 250-253; Dg: 21-24,Pp-164,Human and Dog Mix
filtered,Mission Tunnel Mouth,ES-1055,SLO Creek Water
filtered,Higuera Bridge,ES-110,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-569,SLO Creek Water
filtered,Beef Center Corrals,ES-1422,Pennington Creek Water
filtered,Hu: 250-253; Dg: 21-24,Pp-158,Human and Dog Mix
filtered,Mission Tunnel Mouth,ES-1267,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-312,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-380,SLO Creek Water
filtered,Higuera Bridge,ES-127,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1300,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-156,SLO Creek Water
filtered,Cw: 13283-13287;Hu: 250-253,Pp-107,Human and Cow Mix
filtered,Rancho El Chorro Amphitheater,ES-1169,Pennington Creek Water
filtered,Pennington Creek Rd. Bridge,ES-516,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-352,SLO Creek Water
filtered,Beef Center Corrals,ES-1375,Pennington Creek Water
filtered,Hu: 250-253; Cw: 13283-13287; Dg: 21-24,Pp-199,Human_ Cow_ and Dog Mix
filtered,Beef Center Corrals,ES-1433,Pennington Creek Water
filtered,Site 4,ES-1210,Pacific Ocean Water
filtered,Pennington Creek Rd. Bridge,ES-1286,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-988,SLO Creek Water
filtered,Higuera Bridge,ES-892,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-335,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1163,Pennington Creek Water
filtered,Higuera Bridge,ES-915,SLO Creek Water
filtered,Rancho El Chorro Amphitheater,ES-1149,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-1025,SLO Creek Water
filtered,unknown,Ts-004,unknown
filtered,Pennington Creek Rd. Bridge,ES-444,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-289,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-1020,SLO Creek Water
filtered,Cw: 13283-13287;Hu: 250-253,Pp-112,Human and Cow Mix
filtered,Mission Tunnel Mouth,ES-722,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-814,SLO Creek Water
filtered,unknown,Ts-012,unknown
filtered,Hu: 250-253; Dg: 21-24,Pp-179,Human and Dog Mix
filtered,Higuera Bridge,ES-872,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-141,SLO Creek Water
filtered,Higuera Bridge,ES-125,SLO Creek Water
filtered,Beef Center Corrals,ES-1578,Pennington Creek Water
filtered,Higuera Bridge,ES-131,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-470,Pennington Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1145,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-641,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-382,SLO Creek Water
filtered,Rancho El Chorro Amphitheater,ES-1072,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-300,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-981,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-804,SLO Creek Water
filtered,Higuera Bridge,ES-119,SLO Creek Water
filtered,Rancho El Chorro Amphitheater,ES-1090,Pennington Creek Water
filtered,Higuera Bridge,ES-950,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-305,SLO Creek Water
filtered,Higuera Bridge,ES-256,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-788,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-1066,SLO Creek Water
filtered,Higuera Bridge,ES-844,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-669,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-1272,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1325,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-624,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1417,Pennington Creek Water
filtered,Pennington Creek Rd. Bridge,ES-450,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-168,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-528,Pennington Creek Water
filtered,Higuera Bridge,ES-399,SLO Creek Water
filtered,Rancho El Chorro Amphitheater,ES-1585,Pennington Creek Water
filtered,Pennington Creek Rd. Bridge,ES-487,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-583,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-358,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-333,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1108,Pennington Creek Water
filtered,Higuera Bridge,ES-422,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1401,Pennington Creek Water
filtered,Pennington Creek Rd. Bridge,ES-432,Pennington Creek Water
filtered,Rancho El Chorro Amphitheater,ES-1094,Pennington Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1566,Pennington Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1589,Pennington Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1142,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-1054,SLO Creek Water
filtered,Beef Center Corrals,ES-1430,Pennington Creek Water
filtered,Higuera Bridge,ES-128,SLO Creek Water
filtered,Beef Center Corrals,ES-1435,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-572,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1087,Pennington Creek Water
filtered,Site 1,ES-1205,Pacific Ocean Water
filtered,Mission Tunnel Mouth,ES-796,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-680,SLO Creek Water
filtered,Higuera Bridge,ES-911,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-550,SLO Creek Water
filtered,Higuera Bridge,ES-278,SLO Creek Water
filtered,Higuera Bridge,ES-423,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-431,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-629,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-196,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1492,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-794,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1302,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-318,SLO Creek Water
filtered,Higuera Bridge,ES-924,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-619,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-515,Pennington Creek Water
filtered,Higuera Bridge,ES-942,SLO Creek Water
filtered,Rancho El Chorro Amphitheater,ES-1152,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-163,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-1021,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-737,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-346,SLO Creek Water
filtered,Higuera Bridge,ES-101,SLO Creek Water
filtered,Higuera Bridge,ES-887,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-148,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-438,Pennington Creek Water
filtered,Higuera Bridge,ES-967,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-595,SLO Creek Water
filtered,Cw: 13283-13287;Hu: 250-253,Pp-116,Human and Cow Mix
filtered,Pennington Creek Rd. Bridge,ES-1103,Pennington Creek Water
filtered,Beef Center Corrals,ES-1577,Pennington Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1188,Pennington Creek Water
filtered,Pennington Creek Rd. Bridge,ES-502,Pennington Creek Water
filtered,Hu: 250-253; Dg: 21-24,Pp-159,Human and Dog Mix
filtered,Mission Tunnel Mouth,ES-385,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1493,Pennington Creek Water
filtered,Higuera Bridge,ES-923,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-283,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-693,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-462,Pennington Creek Water
filtered,Rancho El Chorro Amphitheater,ES-1527,Pennington Creek Water
filtered,Higuera Bridge,ES-940,SLO Creek Water
filtered,Higuera Bridge,ES-896,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-829,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-990,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-150,SLO Creek Water
filtered,Higuera Bridge,ES-852,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-781,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-466,Pennington Creek Water
filtered,Higuera Bridge,ES-254,SLO Creek Water
filtered,Higuera Bridge,ES-410,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1099,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-653,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-375,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-488,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-343,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-525,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-827,SLO Creek Water
filtered,Higuera Bridge,ES-235,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1398,Pennington Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1460,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-732,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1076,Pennington Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1159,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-303,SLO Creek Water
filtered,Higuera Bridge,ES-866,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-665,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1301,Pennington Creek Water
filtered,Higuera Bridge,ES-111,SLO Creek Water
filtered,Rancho El Chorro Amphitheater,ES-1153,Pennington Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1323,Pennington Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1444,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-718,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-518,Pennington Creek Water
filtered,Cw: 13283-13287;Hu: 250-253,Pp-115,Human and Cow Mix
filtered,Pennington Creek Rd. Bridge,ES-471,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-992,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-354,SLO Creek Water
filtered,Beef Center Corrals,ES-1354,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-995,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-547,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-1271,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-972,SLO Creek Water
filtered,Rancho El Chorro Amphitheater,ES-1174,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-369,SLO Creek Water
filtered,Higuera Bridge,ES-905,SLO Creek Water
filtered,Higuera Bridge,ES-211,SLO Creek Water
filtered,Site 5,ES-1220,Pacific Ocean Water
filtered,Pennington Creek Rd. Bridge,ES-1416,Pennington Creek Water
filtered,Higuera Bridge,ES-959,SLO Creek Water
filtered,Hu: 250-253; Dg: 21-24,Pp-151,Human and Dog Mix
filtered,AV0736A,Av-018,Unknown Avian
filtered,Pennington Creek Rd. Bridge,ES-1588,Pennington Creek Water
filtered,Rancho El Chorro Amphitheater,ES-1126,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-169,SLO Creek Water
filtered,Higuera Bridge,ES-417,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-453,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-1038,SLO Creek Water
filtered,Rancho El Chorro Amphitheater,ES-1176,Pennington Creek Water
filtered,Higuera Bridge,ES-260,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-813,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-757,SLO Creek Water
filtered,Beef Center Corrals,ES-1437,Pennington Creek Water
filtered,Beef Center Corrals,ES-1470,Pennington Creek Water
filtered,Rancho El Chorro Amphitheater,ES-1552,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-279,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-661,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1304,Pennington Creek Water
filtered,Higuera Bridge,ES-230,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-187,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-307,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-628,SLO Creek Water
filtered,Rancho El Chorro Amphitheater,ES-1173,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-1037,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-721,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-365,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-193,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1342,Pennington Creek Water
filtered,Higuera Bridge,ES-893,SLO Creek Water
filtered,Hu: 250-253; Cw: 13283-13287; Dg: 21-24,Pp-184,Human_ Cow_ and Dog Mix
filtered,Higuera Bridge,ES-849,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-359,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-338,SLO Creek Water
filtered,Higuera Bridge,ES-205,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1491,Pennington Creek Water
filtered,Rancho El Chorro Amphitheater,ES-1192,Pennington Creek Water
filtered,unknown,Ts-009,unknown
filtered,Mission Tunnel Mouth,ES-810,SLO Creek Water
filtered,Cw: 13283-13287; Dg: 21-24,Pp-084,Cow and Dog Mix
filtered,Rancho El Chorro Amphitheater,ES-1119,Pennington Creek Water
filtered,Beef Center Corrals,ES-1332,Pennington Creek Water
filtered,Higuera Bridge,ES-225,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-353,SLO Creek Water
filtered,Cw: 13283-13287;Hu: 250-253,Pp-096,Human and Cow Mix
filtered,Mission Tunnel Mouth,ES-341,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-745,SLO Creek Water
filtered,Hu: 250-253; Cw: 13283-13287; Dg: 21-24,Pp-202,Human_ Cow_ and Dog Mix
filtered,Mission Tunnel Mouth,ES-189,SLO Creek Water
filtered,unknown,Ts-011,unknown
filtered,Rancho El Chorro Amphitheater,ES-1089,Pennington Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1167,Pennington Creek Water
filtered,Pennington Creek Rd. Bridge,ES-537,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-752,SLO Creek Water
filtered,Hu: 250-253; Dg: 21-24,Pp-156,Human and Dog Mix
filtered,Higuera Bridge,ES-255,SLO Creek Water
filtered,Hu: 250-253; Dg: 21-24,Pp-157,Human and Dog Mix
filtered,Higuera Bridge,ES-878,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-694,SLO Creek Water
filtered,Beef Center Corrals,ES-1369,Pennington Creek Water
filtered,Cw: 13283-13287;Hu: 250-253,Pp-091,Human and Cow Mix
filtered,Mission Tunnel Mouth,ES-182,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1345,Pennington Creek Water
filtered,Rancho El Chorro Amphitheater,ES-1190,Pennington Creek Water
filtered,Higuera Bridge,ES-207,SLO Creek Water
filtered,Higuera Bridge,ES-272,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1162,Pennington Creek Water
filtered,Rancho El Chorro Amphitheater,ES-1480,Pennington Creek Water
filtered,Beef Center Corrals,ES-1575,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-1032,SLO Creek Water
filtered,Site 3,ES-1217,Pacific Ocean Water
filtered,Mission Tunnel Mouth,ES-622,SLO Creek Water
filtered,Higuera Bridge,ES-415,SLO Creek Water
filtered,Cw: 13283-13287; Dg: 21-24,Pp-076,Cow and Dog Mix
filtered,Higuera Bridge,ES-882,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-170,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-735,SLO Creek Water
filtered,Cw: 13283-13287;Hu: 250-253,Pp-095,Human and Cow Mix
filtered,Higuera Bridge,ES-916,SLO Creek Water
filtered,Higuera Bridge,ES-266,SLO Creek Water
filtered,Beef Center Corrals,ES-1453,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-724,SLO Creek Water
filtered,Higuera Bridge,ES-204,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-601,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-499,Pennington Creek Water
filtered,Beef Center Corrals,ES-1429,Pennington Creek Water
filtered,Higuera Bridge,ES-408,SLO Creek Water
filtered,Higuera Bridge,ES-274,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-643,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-188,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-1040,SLO Creek Water
filtered,Site 1,ES-1199,Pacific Ocean Water
filtered,Pennington Creek Rd. Bridge,ES-1186,Pennington Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1343,Pennington Creek Water
filtered,Beef Center Corrals,ES-1455,Pennington Creek Water
filtered,Cw: 13283-13287;Hu: 250-253,Pp-120,Human and Cow Mix
filtered,Cw: 13283-13287; Dg: 21-24,Pp-062,Cow and Dog Mix
filtered,Mission Tunnel Mouth,ES-826,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1415,Pennington Creek Water
filtered,Higuera Bridge,ES-933,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1443,Pennington Creek Water
filtered,Pennington Creek Rd. Bridge,ES-476,Pennington Creek Water
filtered,Higuera Bridge,ES-912,SLO Creek Water
filtered,Rancho El Chorro Amphitheater,ES-1156,Pennington Creek Water
filtered,Pennington Creek Rd. Bridge,ES-497,Pennington Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1181,Pennington Creek Water
filtered,Higuera Bridge,ES-897,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-1062,SLO Creek Water
filtered,Rancho El Chorro Amphitheater,ES-1525,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-378,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-161,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-1254,SLO Creek Water
filtered,Higuera Bridge,ES-394,SLO Creek Water
filtered,Higuera Bridge,ES-114,SLO Creek Water
filtered,Higuera Bridge,ES-404,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-387,SLO Creek Water
filtered,Higuera Bridge,ES-957,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-620,SLO Creek Water
filtered,Beef Center Corrals,ES-1359,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-191,SLO Creek Water
filtered,Cw: 13283-13287;Hu: 250-253,Pp-111,Human and Cow Mix
filtered,Pennington Creek Rd. Bridge,ES-492,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-730,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-616,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1101,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-791,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1322,Pennington Creek Water
filtered,Hu: 250-253; Cw: 13283-13287; Dg: 21-24,Pp-205,Human_ Cow_ and Dog Mix
filtered,Mission Tunnel Mouth,ES-609,SLO Creek Water
filtered,Higuera Bridge,ES-261,SLO Creek Water
filtered,Hu: 250-253; Cw: 13283-13287; Dg: 21-24,Pp-181,Human_ Cow_ and Dog Mix
filtered,Mission Tunnel Mouth,ES-707,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1340,Pennington Creek Water
filtered,Pennington Creek Rd. Bridge,ES-530,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-765,SLO Creek Water
filtered,Beef Center Corrals,ES-1572,Pennington Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1466,Pennington Creek Water
filtered,Site 4,ES-1211,Pacific Ocean Water
filtered,Pennington Creek Rd. Bridge,ES-507,Pennington Creek Water
filtered,Beef Center Corrals,ES-1317,Pennington Creek Water
filtered,Site 3,ES-1230,Pacific Ocean Water
filtered,Pennington Creek Rd. Bridge,ES-1134,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-574,SLO Creek Water
filtered,Hu: 250-253; Dg: 21-24,Pp-170,Human and Dog Mix
filtered,Pennington Creek Rd. Bridge,ES-1592,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-1046,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1462,Pennington Creek Water
filtered,Pennington Creek Rd. Bridge,ES-491,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-1269,SLO Creek Water
filtered,Rancho El Chorro Amphitheater,ES-1171,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-806,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-692,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1442,Pennington Creek Water
filtered,Higuera Bridge,ES-265,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1464,Pennington Creek Water
filtered,Cw: 13283-13287; Dg: 21-24,Pp-063,Cow and Dog Mix
filtered,Beef Center Corrals,ES-1353,Pennington Creek Water
filtered,Higuera Bridge,ES-879,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-638,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-773,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-1036,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1399,Pennington Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1187,Pennington Creek Water
filtered,Higuera Bridge,ES-918,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1495,Pennington Creek Water
filtered,Higuera Bridge,ES-963,SLO Creek Water
filtered,Hu: 250-253; Dg: 21-24,Pp-180,Human and Dog Mix
filtered,Site 4,ES-1231,Pacific Ocean Water
filtered,Pennington Creek Rd. Bridge,ES-467,Pennington Creek Water
filtered,Higuera Bridge,ES-938,SLO Creek Water
filtered,Cw: 13283-13287; Dg: 21-24,Pp-078,Cow and Dog Mix
filtered,Higuera Bridge,ES-840,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-571,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-468,Pennington Creek Water
filtered,Beef Center Corrals,ES-1379,Pennington Creek Water
filtered,Beef Center Corrals,ES-1331,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-1251,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-545,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-808,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-298,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1591,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-989,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1114,Pennington Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1458,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-970,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-459,Pennington Creek Water
filtered,Pennington Creek Rd. Bridge,ES-460,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-648,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1461,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-984,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-1044,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-441,Pennington Creek Water
filtered,Higuera Bridge,ES-845,SLO Creek Water
filtered,Rancho El Chorro Amphitheater,ES-1559,Pennington Creek Water
filtered,Pennington Creek Rd. Bridge,ES-509,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-304,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-1057,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-288,SLO Creek Water
filtered,Higuera Bridge,ES-890,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-320,SLO Creek Water
filtered,Hu: 250-253; Dg: 21-24,Pp-176,Human and Dog Mix
filtered,Mission Tunnel Mouth,ES-171,SLO Creek Water
filtered,Beef Center Corrals,ES-1473,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-726,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-160,SLO Creek Water
filtered,Cw: 13283-13287;Hu: 250-253,Pp-102,Human and Cow Mix
filtered,Pennington Creek Rd. Bridge,ES-508,Pennington Creek Water
filtered,Rancho El Chorro Amphitheater,ES-1150,Pennington Creek Water
filtered,Higuera Bridge,ES-214,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1318,Pennington Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1307,Pennington Creek Water
filtered,Higuera Bridge,ES-906,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-667,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-340,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-350,SLO Creek Water
filtered,Cw: 13283-13287; Dg: 21-24,Pp-068,Cow and Dog Mix
filtered,Mission Tunnel Mouth,ES-301,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-192,SLO Creek Water
filtered,Beef Center Corrals,ES-1334,Pennington Creek Water
filtered,Higuera Bridge,ES-941,SLO Creek Water
filtered,Rancho El Chorro Amphitheater,ES-1526,Pennington Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1139,Pennington Creek Water
filtered,Hu: 250-253; Cw: 13283-13287; Dg: 21-24,Pp-204,Human_ Cow_ and Dog Mix
filtered,Higuera Bridge,ES-222,SLO Creek Water
filtered,Higuera Bridge,ES-234,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-1265,SLO Creek Water
filtered,Site 4,ES-1238,Pacific Ocean Water
filtered,Mission Tunnel Mouth,ES-308,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-780,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-356,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-575,SLO Creek Water
filtered,Higuera Bridge,ES-406,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1118,Pennington Creek Water
filtered,Mission Tunnel Mouth,ES-1258,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-785,SLO Creek Water
filtered,Mission Tunnel Mouth,ES-389,SLO Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1104,Pennington Creek Water
filtered,Pennington Creek Rd. Bridge,ES-1565,Pennington Creek Water
filtered,Beef Center Corrals,ES-1420,Pennington Creek Water
